Date,Portfolio Value
2016-04-22,6904.337321675103
2016-04-25,6894.170974986578
2016-04-26,6899.187111711919
2016-04-27,6918.833709637214
2016-04-28,6837.996535367771
2016-04-29,6816.091664749194
2016-05-02,6861.159746989569
2016-05-03,6807.3746572518785
2016-05-04,6769.159290391547
2016-05-05,6772.783761888326
2016-05-06,6803.432604454287
2016-05-09,6790.1174092077
2016-05-10,6875.4216940385795
2016-05-11,6792.115025550314
2016-05-12,6795.712532597024
2016-05-13,6724.697159265224
2016-05-16,6791.958481937413
2016-05-17,6722.649359084982
2016-05-18,6721.360308569182
2016-05-19,6686.378428679628
2016-05-20,6711.512292193971
2016-05-23,6708.440591923608
2016-05-24,6790.171338107838
2016-05-25,6845.954044188142
2016-05-26,6837.049034552845
2016-05-27,6854.280067159457
2016-05-31,6821.291309537505
2016-06-01,6822.238810352431
2016-06-02,6840.988091300429
2016-06-03,6828.908017669504
2016-06-06,6872.346248705706
2016-06-07,6879.229673598327
2016-06-08,6904.83616400138
2016-06-09,6897.219455869382
2016-06-10,6851.25780171422
2016-06-13,6800.3069752837855
2016-06-14,6778.194628202178
2016-06-15,6764.90639740566
2016-06-16,6800.544412246893
2016-06-17,6778.324956377512
2016-06-20,6828.067625642353
2016-06-21,6837.60180577926
2016-06-22,6818.848779768752
2016-06-23,6907.14462053229
2016-06-24,6673.090197883111
2016-06-27,6573.186161364856
2016-06-28,6676.530412304417
2016-06-29,6785.810587321675
2016-06-30,6876.05086454019
2016-07-01,6883.4825665842145
2016-07-05,6841.77755047745
2016-07-06,6871.690113754026
2016-07-07,6862.970110206703
2016-07-08,6959.173275952983
2016-07-11,6989.925482244209
2016-07-12,7036.228686100245
2016-07-13,7045.604824599248
2016-07-14,7097.104677193587
2016-07-15,7100.993550103543
2016-07-18,7107.321207719742
2016-07-19,7117.276332882727
2016-07-20,7131.089621443089
2016-07-21,7101.25420645421
2016-07-22,7121.8168466693505
2016-07-25,7091.985176742982
2016-07-26,7084.579690136524
2016-07-27,7083.973739022473
2016-07-28,7077.906737756941
2016-07-29,7068.660927433271
2016-08-01,7058.026447931047
2016-08-02,7023.228076104463
2016-08-03,7039.039730019941
2016-08-04,7037.908721142046
2016-08-05,7111.339659792529
2016-08-08,7105.878609641049
2016-08-09,7107.321207719742
2016-08-10,7092.982112383033
2016-08-11,7138.180522798742
2016-08-12,7123.972504649869
2016-08-15,7146.821131020862
2016-08-16,7114.595617138364
2016-08-17,7123.001784447384
2016-08-18,7132.113521533211
2016-08-19,7114.806838663905
2016-08-22,7105.928793478677
2016-08-23,7112.786002933732
2016-08-24,7087.544281619113
2016-08-25,7074.862001936646
2016-08-26,7054.5330536221045
2016-08-29,7095.79315630273
2016-08-30,7077.1210236424295
2016-08-31,7056.634782702485
2016-09-01,7063.698719608068
2016-09-02,7091.563482704402
2016-09-06,7109.264895162218
2016-09-07,7104.671201487958
2016-09-08,7086.942075567571
2016-09-09,6935.668514630311
2016-09-12,7027.561862440558
2016-09-13,6928.497468936953
2016-09-14,6916.2331382305565
2016-09-15,6984.384287755023
2016-09-16,6950.376124117963
2016-09-19,6948.983709876898
2016-09-20,6952.73850954901
2016-09-21,7015.531223634759
2016-09-22,7053.4057898067185
2016-09-23,7003.163529203098
2016-09-26,6939.266021677021
2016-09-27,6990.451289020555
2016-09-28,7032.995948141969
2016-09-29,6957.9111898872525
2016-09-30,7021.0731671364465
2016-10-03,7000.249121558138
2016-10-04,6967.498549911796
2016-10-05,7010.672379534821
2016-10-06,7005.8674643350205
2016-10-07,6995.125876045022
2016-10-10,7029.083855844454
2016-10-11,6952.239667222733
2016-10-12,6958.198810687989
2016-10-13,6940.841943981055
2016-10-14,6955.967502444776
2016-10-17,6936.033283718744
2016-10-18,6965.0020912429045
2016-10-19,6980.602523632842
2016-10-20,6965.1593838683075
2016-10-21,6958.778546364472
2016-10-24,6988.42970427788
2016-10-25,6967.813135162602
2016-10-26,6979.341186579613
2016-10-27,6967.970427788004
2016-10-28,6964.714470442169
2016-10-31,6957.516460298742
2016-11-01,6917.126710145344
2016-11-02,6887.421623331799
2016-11-03,6876.311520890857
2016-11-04,6860.05495354924
2016-11-07,7002.454214363783
2016-11-08,7030.503234535588
2016-11-09,7129.0418212628465
2016-11-10,7212.717003902055
2016-11-11,7227.9721415286085
2016-11-14,7236.036759136754
2016-11-15,7256.887769165132
2016-11-16,7235.826286623715
2016-11-17,7249.509247008743
2016-11-18,7235.745393273508
2016-11-21,7269.7842664231475
2016-11-22,7295.547300439101
2016-11-23,7318.2925630848285
2016-11-25,7344.738696502531
2016-11-28,7323.937870311781
2016-11-29,7333.026388010047
2016-11-30,7333.785886686991
2016-12-01,7359.997579191593
2016-12-02,7351.748704507976
2016-12-05,7369.32053780296
2016-12-06,7382.949569287851
2016-12-07,7497.169481755253
2016-12-08,7522.170021044255
2016-12-09,7576.641206233701
2016-12-12,7591.819944585059
2016-12-13,7635.8379112977445
2016-12-14,7590.32416661873
2016-12-15,7613.22297682735
2016-12-16,7609.836691306182
2016-12-19,7625.042394107608
2016-12-20,7660.154602172495
2016-12-21,7647.630364127933
2016-12-22,7638.779283392774
2016-12-23,7644.5047349574315
2016-12-27,7648.810807830955
2016-12-28,7606.1051110216285
2016-12-29,7600.774389045482
2016-12-30,7578.846299039346
2017-01-03,7624.543551781331
2017-01-04,7647.706763403129
2017-01-05,7631.26593898604
2017-01-06,7656.005821924375
2017-01-09,7626.6992097618495
2017-01-10,7614.484313880579
2017-01-11,7652.354385977526
2017-01-12,7628.087129927902
2017-01-13,7626.066294197729
2017-01-17,7603.455104789845
2017-01-18,7594.999502655698
2017-01-19,7567.265067734698
2017-01-20,7603.6393618653165
2017-01-23,7593.131465475916
2017-01-24,7636.4131528992175
2017-01-25,7696.161131164672
2017-01-26,7708.586499558981
2017-01-27,7705.85185491448
2017-01-30,7658.816865844071
2017-01-31,7617.767235676483
2017-02-01,7628.063910540343
2017-02-02,7625.751708946924
2017-02-03,7697.292889055069
2017-02-06,7689.990766173876
2017-02-07,7704.513369573554
2017-02-08,7690.727045463261
2017-02-09,7736.002604166666
2017-02-10,7773.189576861865
2017-02-13,7827.94913186455
2017-02-14,7863.326490355115
2017-02-15,7904.532664135603
2017-02-16,7907.566164768369
2017-02-17,7909.208000172572
2017-02-21,7954.82435956435
2017-02-22,7967.326127233854
2017-02-23,7980.641322480441
2017-02-24,7985.028288704172
2017-02-27,7991.041361069565
2017-02-28,7981.3776017698265
2017-03-01,8097.6954982551
2017-03-02,8054.521668632075
2017-03-03,8055.572533172265
2017-03-06,8035.872006346832
2017-03-07,8024.528212005292
2017-03-08,7998.055863150023
2017-03-09,7998.998869889937
2017-03-10,8016.17597359641
2017-03-13,8007.930843975302
2017-03-14,7991.014396619496
2017-03-15,8034.245900205169
2017-03-16,8028.283011677404
2017-03-17,8020.639339095336
2017-03-20,8017.280018024237
2017-03-21,7926.066024553228
2017-03-22,7923.493166609142
2017-03-23,7921.682803392007
2017-03-24,7898.727068233241
2017-03-27,7881.185944450835
2017-03-28,7938.909341923608
2017-03-29,7922.733667932198
2017-03-30,7949.259945687605
2017-03-31,7924.229445898527
2017-04-03,7919.240273623254
2017-04-04,7934.207790449072
2017-04-05,7918.450065433732
2017-04-06,7924.12533316076
2017-04-07,7921.498546316536
2017-04-10,7922.23482560592
2017-04-11,7919.658222599324
2017-04-12,7896.862776115968
2017-04-13,7843.706856879889
2017-04-17,7914.143243547706
2017-04-18,7870.56270013614
2017-04-19,7825.007759769519
2017-04-20,7891.82042395306
2017-04-21,7879.950822835173
2017-04-24,7962.835797284859
2017-04-25,8051.894132775348
2017-04-26,8043.829515167203
2017-04-27,8046.222610110829
2017-04-28,8030.568248820754
2017-05-01,8020.195174681699
2017-05-02,8034.165755867464
2017-05-03,8037.237456137827
2017-05-04,8034.771706981515
2017-05-05,8056.0436620359715
2017-05-08,8058.091462216214
2017-05-09,8044.09391658038
2017-05-10,8031.565184460806
2017-05-11,8022.4804118250495
2017-05-12,8013.732694815155
2017-05-15,8046.456302011427
2017-05-16,8045.616658996778
2017-05-17,7902.642156580763
2017-05-18,7924.152297610829
2017-05-19,7978.539593400061
2017-05-22,8013.050344425908
2017-05-23,8029.571313180702
2017-05-24,8058.145391116352
2017-05-25,8085.192981573094
2017-05-26,8084.169081482973
2017-05-30,8064.684270258092
2017-05-31,8056.699796987651
2017-06-01,8108.674523508206
2017-06-02,8132.493121069182
2017-06-05,8123.960370647338
2017-06-06,8105.626042625402
2017-06-07,8119.991353399678
2017-06-08,8123.381383983356
2017-06-09,8157.681662496165
2017-06-12,8143.760516135527
2017-06-13,8179.349096151634
2017-06-14,8197.024293171882
2017-06-15,8191.402205332489
2017-06-16,8200.751379381423
2017-06-19,8256.247213673492
2017-06-20,8232.52823477527
2017-06-21,8210.626360206703
2017-06-22,8205.740551656696
2017-06-23,8204.770580466713
2017-06-26,8210.442852143733
2017-06-27,8172.518851146648
2017-06-28,8227.72257056297
2017-06-29,8163.456548885948
2017-06-30,8187.463897597407
2017-07-03,8237.17960241218
2017-07-05,8236.7579083736
2017-07-06,8176.115609180855
2017-07-07,8212.279430798435
2017-07-10,8210.04737354272
2017-07-11,8210.258595068262
2017-07-12,8257.455370839085
2017-07-13,8265.489278934652
2017-07-14,8297.952229780258
2017-07-17,8294.876784447384
2017-07-18,8273.788337455897
2017-07-19,8299.106458045711
2017-07-20,8287.99635560477
2017-07-21,8275.83613763614
2017-07-24,8250.18021240796
2017-07-25,8288.629271168891
2017-07-26,8326.050684777189
2017-07-27,8358.85518532367
2017-07-28,8371.801866419311
2017-07-31,8395.12162165401
2017-08-01,8423.040313650483
2017-08-02,8443.104860551848
2017-08-03,8446.885875661528
2017-08-04,8472.46914667702
2017-08-07,8482.290198602162
2017-08-08,8469.604173857186
2017-08-09,8455.552699321215
2017-08-10,8377.05544010776
2017-08-11,8382.54345470931
2017-08-14,8434.46500134223
2017-08-15,8436.489582134913
2017-08-16,8446.41399778532
2017-08-17,8341.283352028684
2017-08-18,8312.053139141355
2017-08-21,8323.266605307563
2017-08-22,8398.485436800122
2017-08-23,8364.814328788923
2017-08-24,8353.812084148258
2017-08-25,8365.420279902975
2017-08-28,8363.399444172803
2017-08-29,8385.246640828731
2017-08-30,8395.624209042797
2017-08-31,8416.973312384951
2017-09-01,8432.106360973692
2017-09-05,8342.272797543717
2017-09-06,8363.108078309557
2017-09-07,8354.340886974613
2017-09-08,8359.330059249884
2017-09-11,8458.877565817225
2017-09-12,8482.458726415094
2017-09-13,8497.537846103696
2017-09-14,8514.910442073171
2017-09-15,8539.783649236846
2017-09-18,8563.947541561205
2017-09-19,8579.076845087437
2017-09-20,8595.102716578462
2017-09-21,8574.639695026077
2017-09-22,8570.942569316612
2017-09-25,8550.425618864088
2017-09-26,8545.912069527534
2017-09-27,8567.537558482896
2017-09-28,8583.064587647645
2017-09-29,8592.226508571099
2017-10-02,8650.713149783325
2017-10-03,8682.95364391586
2017-10-04,8690.612296747968
2017-10-05,8734.23478485964
2017-10-06,8733.57490484545
2017-10-09,8728.743025195581
2017-10-10,8755.43783076392
2017-10-11,8771.62548895536
2017-10-12,8759.399357886561
2017-10-13,8771.176830466713
2017-10-16,8803.865983087897
2017-10-17,8819.389267190136
2017-10-18,8880.809790372372
2017-10-19,8882.895790190212
2017-10-20,8946.399317140282
2017-10-23,8925.433708199109
2017-10-24,8989.783619276346
2017-10-25,8946.717647453597
2017-10-26,8974.098548473692
2017-10-27,8986.880446818914
2017-10-30,8954.111149860024
2017-10-31,8965.040740288005
2017-11-01,8987.195032069718
2017-11-02,9018.353952149486
2017-11-03,9027.147358921997
2017-11-06,9030.687192006058
2017-11-07,9034.065987402208
2017-11-08,9036.416388633226
2017-11-09,8997.522416446156
2017-11-10,8982.286753144654
2017-11-13,8988.993411086823
2017-11-14,8977.400944594647
2017-11-15,8924.405314033977
2017-11-16,8996.149476530141
2017-11-17,8957.754346669351
2017-11-20,8985.400398115124
2017-11-21,9046.951249472695
2017-11-22,9022.158186646724
2017-11-24,9034.357353265454
2017-11-27,9043.096831137827
2017-11-28,9141.245182351588
2017-11-29,9181.116615853658
2017-11-30,9308.310173866774
2017-12-01,9292.679031964257
2017-12-04,9315.098474171651
2017-12-05,9273.140291839238
2017-12-06,9257.903879525233
2017-12-07,9284.967199244515
2017-12-08,9330.096700510047
2017-12-11,9351.905697528378
2017-12-12,9397.453896782481
2017-12-13,9428.37463088664
2017-12-14,9398.933945486271
2017-12-15,9453.804354339238
2017-12-18,9507.669588414634
2017-12-19,9493.308022702868
2017-12-20,9482.53197983778
2017-12-21,9503.869098979905
2017-12-22,9493.043621289691
2017-12-26,9490.033340044485
2017-12-27,9500.805637847061
2017-12-28,9525.045929446616
2017-12-29,9479.682736280487
2018-01-02,9519.868755033363
2018-01-03,9557.708117617733
2018-01-04,9616.1722884549
2018-01-05,9700.82418339661
2018-01-08,9695.888940021476
2018-01-09,9735.3124640474
2018-01-10,9728.919642343533
2018-01-11,9807.76594138288
2018-01-12,9895.37868274467
2018-01-16,9891.417155622028
2018-01-17,10015.205702801426
2018-01-18,9977.684670530372
2018-01-19,9998.358913608297
2018-01-22,10053.152174173569
2018-01-23,10051.69908991985
2018-01-24,10067.540704335404
2018-01-25,10121.486831761005
2018-01-26,10207.35961708084
2018-01-29,10139.392724631845
2018-01-30,10000.341549700874
2018-01-31,10028.14489377205
2018-02-01,10042.45702465869
2018-02-02,9787.145627205093
2018-02-05,9336.458812701334
2018-02-06,9553.907628183002
2018-02-07,9546.460196876438
2018-02-08,9150.353174374903
2018-02-09,9277.074854511811
2018-02-12,9434.449122277189
2018-02-13,9449.474313065653
2018-02-14,9546.514125776575
2018-02-15,9664.200468102852
2018-02-16,9671.491355796517
2018-02-20,9573.841846909034
2018-02-21,9509.809517132611
2018-02-22,9572.971494381807
2018-02-23,9706.239543785472
2018-02-26,9859.360918564964
2018-02-27,9744.603964133685
2018-02-28,9598.557761447308
2018-03-01,9437.40622363476
2018-03-02,9410.208830677633
2018-03-05,9539.331095883186
2018-03-06,9542.920363792375
2018-03-07,9511.182457048626
2018-03-08,9547.174005790765
2018-03-09,9716.114524610752
2018-03-12,9655.85571981899
2018-03-13,9590.055720538043
2018-03-14,9494.600069268676
2018-03-15,9538.909401844607
2018-03-16,9566.846819153627
2018-03-19,9438.146247986653
2018-03-20,9482.76941680089
2018-03-21,9465.52789801925
2018-03-22,9187.716914020555
2018-03-23,9024.850137578616
2018-03-26,9281.561439398296
2018-03-27,9149.298564772203
2018-03-28,9145.735512300582
2018-03-29,9243.407491563123
2018-04-02,9067.41427102508
2018-04-03,9216.658757094647
2018-04-04,9305.223493346371
2018-04-05,9397.614934470394
2018-04-06,9178.079370158383
2018-04-09,9195.850440778877
2018-04-10,9360.331339162447
2018-04-11,9276.518338222886
2018-04-12,9389.112893561129
2018-04-13,9341.977536815462
2018-04-16,9423.622895574474
2018-04-17,9505.534153771667
2018-04-18,9490.74639994631
2018-04-19,9458.84745551465
2018-04-20,9381.400311828884
2018-04-23,9375.935516614894
2018-04-24,9213.119673023086
2018-04-25,9236.013989156696
2018-04-26,9327.48114885335
2018-04-27,9323.205036479905
2018-04-30,9266.432884884567
2018-05-01,9241.851043584138
2018-05-02,9175.096053363246
2018-05-03,9177.07868945582
2018-05-04,9304.536648882113
2018-05-07,9340.895962762694
2018-05-08,9342.00450126553
2018-05-09,9411.92631634453
2018-05-10,9487.470968275426
2018-05-11,9522.614634865393
2018-05-14,9548.784382669888
2018-05-15,9474.76996328041
2018-05-16,9498.74585346679
2018-05-17,9477.673135737843
2018-05-18,9478.098574838932
2018-05-21,9592.456305606687
2018-05-22,9523.857246606074
2018-05-23,9543.952503020018
2018-05-24,9515.170948621337
2018-05-25,9492.671362076238
2018-05-29,9342.479375191746
2018-05-30,9459.955245004985
2018-05-31,9363.337875345145
2018-06-01,9447.46546153551
2018-06-04,9515.910972973232
2018-06-05,9510.653654222273
2018-06-06,9643.50000958736
2018-06-07,9679.939467805645
2018-06-08,9708.747237641892
2018-06-11,9710.964314647568
2018-06-12,9710.358363533516
2018-06-13,9664.518798416168
2018-06-14,9654.590637703252
2018-06-15,9622.05877770747
2018-06-18,9582.55510934384
2018-06-19,9472.392597599324
2018-06-20,9456.128540132688
2018-06-21,9380.924688890167
2018-06-22,9426.633925832182
2018-06-25,9300.813307735081
2018-06-26,9312.436483739837
2018-06-27,9248.960670252338
2018-06-28,9286.719888499003
2018-06-29,9307.94989885335
2018-07-02,9321.667313813468
2018-07-03,9270.908234583525
2018-07-05,9340.673506049623
2018-07-06,9378.923327485043
2018-07-09,9501.683480499309
2018-07-10,9556.550144289768
2018-07-11,9472.483977124559
2018-07-12,9558.555999769902
2018-07-13,9594.803710787697
2018-07-16,9612.041484506826
2018-07-17,9633.337407961342
2018-07-18,9663.786264189292
2018-07-19,9612.095413406963
2018-07-20,9609.648389563199
2018-07-23,9604.344632037122
2018-07-24,9680.142450193664
2018-07-25,9746.164906187681
2018-07-26,9789.48853831109
2018-07-27,9760.339218773968
2018-07-30,9705.02764155737
2018-07-31,9746.582855163751
2018-08-01,9715.378245321368
2018-08-02,9712.440618288847
2018-08-03,9764.756894510278
2018-08-06,9779.943122986653
2018-08-07,9828.543548186071
2018-08-08,9811.224881116736
2018-08-09,9782.647058118577
2018-08-10,9707.447700951065
2018-08-13,9659.341624002915
2018-08-14,9702.377635325585
2018-08-15,9649.643410128087
2018-08-16,9801.630030967171
2018-08-17,9844.040616850743
2018-08-20,9878.313181900981
2018-08-21,9902.70327600092
2018-08-22,9868.69136730135
2018-08-23,9839.308355863628
2018-08-24,9890.454674557064
2018-08-27,9989.891327274121
2018-08-28,9995.405557313237
2018-08-29,10018.626442897683
2018-08-30,9965.838288800045
2018-08-31,9957.36321234085
2018-09-04,9952.630951353734
2018-09-05,9961.263320438333
2018-09-06,9969.27026408383
2018-09-07,9938.84762329345
2018-09-10,9916.041690635066
2018-09-11,9959.756307284475
2018-09-12,9970.440221611827
2018-09-13,10026.840863006211
2018-09-14,10030.169474564733
2018-09-17,9994.676768148873
2018-09-18,10065.56256231784
2018-09-19,10126.46102378624
2018-09-20,10222.802756845374
2018-09-21,10255.982512655315
2018-09-24,10186.397753202178
2018-09-25,10159.614564158612
2018-09-26,10118.606878691133
2018-09-27,10139.564997507287
2018-09-28,10146.61395416283
2018-10-01,10220.59017391471
2018-10-02,10267.655872497699
2018-10-03,10288.537592038656
2018-10-04,10211.489672016412
2018-10-05,10142.295897089276
2018-10-08,10157.53156039078
2018-10-09,10135.975729598098
2018-10-10,9816.973552068952
2018-10-11,9607.620063708007
2018-10-12,9717.744375814926
2018-10-15,9683.444846314618
2018-10-16,9893.549594214986
2018-10-17,9858.367727987421
2018-10-18,9732.876675391164
2018-10-19,9757.76186675487
2018-10-22,9709.085042280258
2018-10-23,9660.772237881576
2018-10-24,9427.603897022165
2018-10-25,9581.435335653474
2018-10-26,9467.82886442514
2018-10-29,9373.72293368423
2018-10-30,9539.28540612057
2018-10-31,9631.753246519787
2018-11-01,9733.371772654931
2018-11-02,9691.221843122028
2018-11-05,9764.419089871912
2018-11-06,9830.88271422956
2018-11-07,10039.998765627397
2018-11-08,10044.186494525617
2018-11-09,9966.751335039882
2018-11-12,9735.841266873753
2018-11-13,9697.227425362402
2018-11-14,9618.23132382267
2018-11-15,9698.29327015263
2018-11-16,9745.827850561818
2018-11-19,9594.047957173263
2018-11-20,9382.436196119035
2018-11-21,9382.071427030602
2018-11-23,9313.525547917625
2018-11-26,9449.39416872795
2018-11-27,9490.999566171959
2018-11-28,9727.883758053382
2018-11-29,9717.303207451296
2018-11-30,9793.856779222273
2018-12-03,9904.291182504985
2018-12-04,9597.741337820216
2018-12-06,9567.291732579766
2018-12-07,9353.025471218745
2018-12-10,9366.18337383993
2018-12-11,9345.850680462878
2018-12-12,9406.07053660454
2018-12-13,9432.957838385872
2018-12-14,9242.41055592307
2018-12-17,9047.775912237306
2018-12-18,9079.475619343457
2018-12-19,8944.493080322902
2018-12-20,8766.528458879813
2018-12-21,8607.673393398143
2018-12-24,8357.186385469397
2018-12-26,8773.757178535818
2018-12-27,8873.608035166437
2018-12-28,8844.301423003912
2018-12-31,8945.950658651633
2019-01-02,8953.15241385757
2019-01-03,8700.038619084598
2019-01-04,8986.485717230404
2019-01-07,9024.1408227393
2019-01-08,9122.353589028224
2019-01-09,9157.508490805722
2019-01-10,9204.60190285128
2019-01-11,9202.312171632919
2019-01-14,9169.289708448381
2019-01-15,9229.018961401289
2019-01-16,9283.310383590275
2019-01-17,9345.796751562739
2019-01-18,9474.74674389285
2019-01-22,9358.981618633992
2019-01-23,9424.612341089507
2019-01-24,9416.030155842536
2019-01-25,9486.577396360637
2019-01-28,9406.435305692974
2019-01-29,9426.27739588127
2019-01-30,9593.05851165823
2019-01-31,9587.233441430817
2019-02-01,9611.861721506366
2019-02-04,9679.156749741142
2019-02-05,9745.175460672648
2019-02-06,9737.038188851817
2019-02-07,9652.373560697575
2019-02-08,9628.13701416053
2019-02-11,9607.72717249578
2019-02-12,9750.636510824128
2019-02-13,9795.700848001994
2019-02-14,9755.86386907501
2019-02-15,9926.081454210767
2019-02-19,9929.176373868691
2019-02-20,9953.382210893158
2019-02-21,9913.572196416244
2019-02-22,9983.053592144117
2019-02-25,10006.116436090657
2019-02-26,9993.08961065731
2019-02-27,9965.163428535818
2019-02-28,9938.64089584292
2019-03-01,9980.948118001226
2019-03-04,9901.69136011083
2019-03-05,9896.698442773048
2019-03-06,9845.628523354808
2019-03-07,9768.841259683233
2019-03-08,9760.024633523162
2019-03-11,9836.96918982014
2019-03-12,9800.069088913177
2019-03-13,9856.9146437337
2019-03-14,9859.617829853121
2019-03-15,9912.896587139514
2019-03-18,9937.912106678554
2019-03-19,9927.665615652324
2019-03-20,9873.320264563199
2019-03-21,9956.47713055108
2019-03-22,9779.997051886792
2019-03-25,9785.561465763536
2019-03-26,9839.595976664365
2019-03-27,9827.270226932811
2019-03-28,9862.502276998006
2019-03-29,9943.503485005369
2019-04-01,10069.95701866659
2019-04-02,10039.550107138748
2019-04-03,10054.506388777036
2019-04-04,10118.358206540497
2019-04-05,10133.835800880119
2019-04-08,10101.633506385182
2019-04-09,10028.601042385719
2019-04-10,10031.124465504678
2019-04-11,10025.713599190825
2019-04-12,10128.96946665516
2019-04-15,10118.411386428132
2019-04-16,10144.447060994784
2019-04-17,10143.25013901672
2019-04-18,10185.434523124712
2019-04-22,10166.839538752109
2019-04-23,10222.576555069796
2019-04-24,10199.820057236539
2019-04-25,10148.059548291532
2019-04-26,10179.218468371299
2019-04-29,10183.460126169657
2019-04-30,10198.232150732474
2019-05-01,10135.810946847676
2019-05-02,10088.889807677557
2019-05-03,10164.499623696118
2019-05-06,10139.009230230862
2019-05-07,9957.466576066114
2019-05-08,9958.325693405814
2019-05-09,9905.03120685688
2019-05-10,9948.753313631309
2019-05-13,9711.991959800198
2019-05-14,9791.39852019098
2019-05-15,9835.871886504832
2019-05-16,9918.192854540574
2019-05-17,9880.349746893695
2019-05-20,9848.09801757363
2019-05-21,9923.811197317456
2019-05-22,9885.185371606074
2019-05-23,9775.452793037659
2019-05-24,9811.968650531138
2019-05-28,9720.727692610062
2019-05-29,9635.837611692743
2019-05-30,9652.50838294792
2019-05-31,9516.428540612056
2019-06-03,9518.24639395421
2019-06-04,9714.749074819758
2019-06-05,9794.282218323362
2019-06-06,9863.729159476146
2019-06-07,9964.69529572212
2019-06-10,9994.891734736922
2019-06-11,9989.45764903551
2019-06-12,9972.706733442628
2019-06-13,10011.799942955207
2019-06-14,10005.21911911336
2019-06-17,10014.008780823362
2019-06-18,10149.386049432427
2019-06-19,10164.135603620187
2019-06-20,10259.690873552308
2019-06-21,10246.637083668891
2019-06-24,10249.861582489644
2019-06-25,10181.0939956761
2019-06-26,10176.722009702407
2019-06-27,10172.794937154855
2019-06-28,10200.936085864396
2019-07-01,10245.984693779721
2019-07-02,10272.541681047705
2019-07-03,10341.310016873753
2019-07-05,10324.481952993174
2019-07-08,10280.004841616812
2019-07-09,10271.318543632075
2019-07-10,10300.736009644883
2019-07-11,10388.127043306105
2019-07-12,10481.6802028206
2019-07-15,10492.084735484736
2019-07-16,10483.061381874137
2019-07-17,10438.659920760469
2019-07-18,10439.856842738533
2019-07-19,10413.483363533516
2019-07-22,10420.271663838395
2019-07-23,10488.261026662447
2019-07-24,10457.881079584675
2019-07-25,10408.41404692054
2019-07-26,10428.15202437107
2019-07-29,10439.235162361942
2019-07-30,10430.288208026537
2019-07-31,10302.29695169888
2019-08-01,10194.592698985656
2019-08-02,10156.852955064043
2019-08-05,9862.60938578578
2019-08-06,9982.175000479367
2019-08-07,9973.565850782328
2019-08-08,10115.887963309173
2019-08-09,10081.08584642008
2019-08-12,9931.139535636217
2019-08-13,10078.198403225188
2019-08-14,9771.21488030181
2019-08-15,9809.553085212456
2019-08-16,9927.139808875978
2019-08-19,10022.928770708697
2019-08-20,9956.450166101013
2019-08-21,10048.600425199416
2019-08-22,10067.587143110522
2019-08-23,9828.539803123562
2019-08-26,9932.056326938564
2019-08-27,9885.680468869841
2019-08-28,9984.698423598327
2019-08-29,10109.775272281024
2019-08-30,10125.509777908805
2019-09-03,10016.114254966253
2019-09-04,10107.175449886869
2019-09-05,10250.096023402744
2019-09-06,10276.67623005829
2019-09-09,10291.267742608145
2019-09-10,10319.615618768215
2019-09-11,10406.90253969167
2019-09-12,10424.31708036125
2019-09-13,10438.533337647645
2019-09-16,10383.80898623255
2019-09-17,10396.84030574091
2019-09-18,10410.753212964028
2019-09-19,10390.699901250191
2019-09-20,10329.448654893387
2019-09-23,10335.170361395536
2019-09-24,10280.629518043412
2019-09-25,10343.116635028378
2019-09-26,10312.593626562739
2019-09-27,10285.415707930664
2019-09-30,10322.45362713798
2019-10-01,10190.611697537965
2019-10-02,10001.004425765072
2019-10-03,10047.951780372756
2019-10-04,10190.873102901134
2019-10-07,10154.17223931968
2019-10-08,10033.76248753643
2019-10-09,10103.547233327581
2019-10-10,10161.32455970049
2019-10-11,10284.01205850207
2019-10-14,10272.802337398374
2019-10-15,10363.85978725648
2019-10-16,10355.108325184077
2019-10-17,10364.273991170041
2019-10-18,10266.221513556526
2019-10-21,10288.24997123792
2019-10-22,10273.0862131366
2019-10-23,10290.669281619113
2019-10-24,10279.770400703712
2019-10-25,10338.265281053458
2019-10-28,10389.139708208697
2019-10-29,10381.75369592729
2019-10-30,10425.943186502915
2019-10-31,10372.077952427519
2019-11-01,10487.55920194815
2019-11-04,10531.565184460806
2019-11-05,10543.27000282827
2019-11-06,10543.243038378201
2019-11-07,10613.131147894615
2019-11-08,10615.600642113437
2019-11-11,10619.5314597235
2019-11-12,10619.5314597235
2019-11-13,10654.85114425142
2019-11-14,10654.22646782482
2019-11-15,10739.71875479368
2019-11-18,10751.733664336938
2019-11-19,10712.540087149102
2019-11-20,10669.232184288234
2019-11-21,10648.216391509433
2019-11-22,10690.143864329268
2019-11-25,10763.334369966635
2019-11-26,10784.506706358336
2019-11-27,10800.736309249884
2019-11-29,10757.558734564349
2019-12-02,10654.639922725877
2019-12-03,10547.173855988265
2019-12-04,10603.53554873255
2019-12-05,10614.27713702255
2019-12-06,10743.618862891164
2019-12-09,10703.175183837628
2019-12-10,10692.483779385258
2019-12-11,10703.827573726798
2019-12-12,10788.483962743518
2019-12-13,10789.761029059287
2019-12-16,10828.305961420463
2019-12-17,10840.297651576162
2019-12-18,10829.60549811129
2019-12-19,10882.405636408957
2019-12-20,10912.36763451066
2019-12-23,10949.35162481784
2019-12-24,10935.515116869918
2019-12-26,10976.143052998925
2019-12-27,10985.296734784859
2019-12-30,10915.071569642583
2019-12-31,10944.331743029989
